time,open,high,low,close,Volume,Volume MA,RSI,RSI-based MA,Upper Bollinger Band,Lower Bollinger Band,Plot
1631820600,148.59,148.93,148.59,148.86,729734,306386.5,57.46333068267713,47.977616750574775,NaN,NaN,50
1631885400,148.82,148.82,146.96,147.28,701979,322656.4,40.153886629193785,46.87822185223611,NaN,NaN,50
1631887200,147.29,147.34,146.56,147.07,781665,351167.7,38.49416915654433,46.4626201165994,NaN,NaN,50
1631889000,147.09,147.14,146.55,146.76,394815,363836.45,36.12066807310349,45.96902305734546,NaN,NaN,50
1631890800,146.76,146.97,146.51,146.54,335415,373509.05,34.49512716078718,45.40063519503106,NaN,NaN,50
1631892600,146.53,146.63,146.18,146.44,363684,383744.2,33.75159721850051,44.876265703392015,NaN,NaN,50
1631894400,146.4,146.74,146.38,146.57,230102,383123.9,35.692181569014195,44.33332470860627,NaN,NaN,50
1631896200,146.56,146.95,146.56,146.76,208367,363442.5,38.52644600024642,43.85298569839399,NaN,NaN,50
1631898000,146.77,146.78,146.14,146.3,196934,344912.5,34.5555926383564,42.89060209852323,NaN,NaN,50
1631899800,146.3,146.39,145.88,146.13,315441,338676.7,33.19396063844842,41.94138541533056,NaN,NaN,50
1631901600,146.12,146.27,145.87,145.92,205860,330389.5,31.54060427974825,40.65124161069657,NaN,NaN,50
1631903400,145.91,146.25,145.76,146.14,233553,326592.7,35.18297827412124,39.69956860087852,NaN,NaN,50
1631905200,146.15,146.29,145.86,145.95,231782,325601.85,33.5240647434979,38.35072372280041,NaN,NaN,50
1631907000,145.94,146.31,145.9,146,845305,356278.85,34.400645240171755,36.93537516460073,NaN,NaN,50
1632144600,143.78,144.83,143.06,143.83,1080214,400065.3,21.28339758170577,34.351094228817054,NaN,NaN,50
1632146400,143.81,143.96,142.48,142.94,720191,428812.9,18.21555244398266,32.78407035844484,NaN,NaN,50
1632148200,142.93,143.07,142.48,142.75,324911,434051.7,17.63126803140382,31.293863135220512,NaN,NaN,50
1632150000,142.73,143.32,142.51,143.08,321722,440410.8,22.29340324092982,30.306201361493823,NaN,NaN,50
1632151800,143.09,143.17,142.49,142.5,257205,442562.7,20.136165572777614,29.28056124806457,NaN,NaN,50
1632153600,142.49,142.73,142.11,142.43,470801,447484,19.886059016058567,28.29016566217586,NaN,NaN,50
1632155400,142.41,142.47,142.1,142.2,205126,421253.6,19.048854342682546,27.101356574580738,NaN,NaN,50
1632157200,142.23,142.39,141.86,142.36,362231,404266.2,21.523977055794745,25.8868945071199,NaN,NaN,50
1632159000,142.33,142.63,142.26,142.35,240650,377215.45,21.479772389964538,24.952907346520483,NaN,NaN,50
1632160800,142.36,142.47,141.64,141.65,419314,378440.4,18.600097063242075,23.910488519720037,NaN,NaN,50
1632162600,141.66,141.85,141.27,141.51,470670,385203.15,18.07808451625992,22.948879965185153,NaN,NaN,50
1632164400,141.54,142.015,141.35,142.015,389069,386472.4,26.13138181550785,22.302337360998486,NaN,NaN,50
1632166200,142.01,143.12,141.96,143.01,1166880,433311.3,38.880248980185996,22.68492194933335,NaN,NaN,50
1632231000,143.99,144.6,143.18,144.12,674962,456641.05,49.376783500263656,23.754646110768483,NaN,NaN,50
1632232800,144.11,144.29,143.38,143.79,469128,470250.75,46.80332755815152,25.577498251943183,NaN,NaN,50
1632234600,143.8,143.86,142.89,143.02,294187,469188.05,41.38353134032343,27.232353887396094,NaN,NaN,50
1632236400,143.02,143.9,142.78,143.52,228319,470311,45.77462549260466,29.242593706053295,NaN,NaN,50
1632238200,143.52,144.22,143.52,143.97,234699,470368.3,49.44526811017945,31.182012625285413,NaN,NaN,50
1632240000,143.98,144.35,143.93,144.04,207415,469149.95,50.01212628754913,33.31600981919766,NaN,NaN,50
1632241800,144.05,144.27,143.73,143.87,175543,435661.85,48.58727126248542,35.36609640822815,NaN,NaN,50
1632243600,143.86,143.96,143.46,143.47,197328,391517.55,45.31581648055602,37.24230798950482,NaN,NaN,50
1632245400,143.47,143.74,143.3,143.46,174344,364225.2,45.23381789706087,38.935868049595264,NaN,NaN,50
1632247200,143.46,143.7,143.2,143.23,179600,356959.65,43.29341931781701,40.49398568729901,NaN,NaN,50
1632249000,143.23,144.11,143.21,143.87,250529,353400,49.752609031963864,42.71916511363628,NaN,NaN,50
1632250800,143.85,144.22,143.85,144.1,230616,352070.55,51.874169255850624,45.13317116646419,NaN,NaN,50
1632252600,144.08,144.21,143.4,143.4,474050,352233,45.56811377612136,46.52150916365087,NaN,NaN,50
1632317400,144.45,144.57,143.71,144.57,377842,360868.8,55.34035916098472,47.69723131942221,NaN,NaN,50
1632319200,144.6,145.28,144.6,145.15,289891,357251.8,59.24637532551461,48.40220216408299,NaN,NaN,50
1632321000,145.15,145.24,144.88,144.88,164758,353457.2,56.757722999606045,49.11323040990117,NaN,NaN,50
1632322800,144.94,145.28,144.94,145.11,117210,338352,58.36221948304185,50.32599384866677,NaN,NaN,50
1632324600,145.1,145.84,145.1,145.53,228631,326250.05,61.19385198588346,51.42736716961526,NaN,NaN,50
1632326400,145.52,145.63,145.38,145.5,90687,311330.95,60.875397205319665,52.243804962125274,NaN,NaN,50
1632328200,145.5,145.69,145.19,145.24,104924,258233.15,58.05558142528781,52.81833747196375,NaN,NaN,50
1632330000,145.23,145.32,145.05,145.28,97890,229379.55,58.37503236074174,53.517463264696346,NaN,NaN,50
1632331800,145.26,145.39,145.035,145.28,106004,211223.35,58.375032360741734,54.45026439899532,NaN,NaN,50
1632333600,145.29,146.42,144.77,146.09,496980,221363,64.69062870404323,55.84003659949406,NaN,NaN,50
1632335400,146.09,146.15,145.06,145.37,486181,234256.1,56.48642053087718,56.78239382899836,NaN,NaN,50
1632337200,145.41,146.42,145.22,146.16,473326,246187.45,62.15737127096666,57.66844827464141,NaN,NaN,50
1632339000,146.17,146.24,145.7,145.8,622148,266924.1,58.42091816789731,58.13607319693046,NaN,NaN,50
1632403800,146.66,146.74,145.65,146.28,624946,289394.25,61.72468290789652,59.29011384920012,NaN,NaN,50
1632405600,146.28,146.98,146.245,146.78,328855,295970.6,64.85713762177657,59.96988373925673,NaN,NaN,50
1632407400,146.78,147.08,146.56,146.94,237300,299118.4,65.82109711260968,60.43950672404924,NaN,NaN,50
1632409200,146.93,146.98,146.37,146.64,194718,299874.3,62.36678960774149,60.84015433891606,NaN,NaN,50
1632411000,146.65,146.94,146.52,146.92,160547,295375.2,64.25245058814426,61.26088513213767,NaN,NaN,50
1632412800,146.92,146.93,146.51,146.58,154739,291581.35,60.301291393928196,61.19713080414086,NaN,NaN,50
1632414600,146.59,146.78,146.59,146.6,139538,274855.75,60.455340235548434,61.167126734871495,NaN,NaN,50
1632416400,146.59,146.92,146.54,146.91,197864,265856.85,62.86097107733441,61.51036885287482,NaN,NaN,50
1632418200,146.92,147.03,146.82,147.02,113988,257061.7,63.704708103562744,61.89105997736203,NaN,NaN,50
1632420000,147.02,147.02,146.73,146.77,128241,255235.85,60.34904046177999,62.03206055600763,NaN,NaN,50
1632421800,146.77,146.98,146.72,146.95,156876,257219.15,61.90498027138065,61.833085667960304,NaN,NaN,50
1632423600,146.96,146.97,146.715,146.81,117287,251651.95,59.93500905656381,62.07941341979507,NaN,NaN,50
1632425400,146.81,146.99,146.7,146.75,579909,276113.05,59.06746700283782,61.858705972071576,NaN,NaN,50
1632490200,145.66,146.27,145.57,146.14,511252,296429.45,50.987060592509124,61.32771614525814,NaN,NaN,50
1632492000,146.17,146.39,145.76,146.12,280028,305536.35,50.74196416817005,60.54323623527767,NaN,NaN,50
1632493800,146.12,146.32,145.74,145.91,206791,310575.7,48.12600595260657,59.34815540176553,NaN,NaN,50
1632495600,145.91,146.19,145.88,145.91,166568,294055.1,48.12600595260657,58.08422031890816,NaN,NaN,50
1632497400,145.91,146.43,145.85,146.43,177399,278616,54.8156764777496,57.54485509533731,NaN,NaN,50
1632499200,146.42,146.64,146.29,146.56,159313,262915.35,56.33183521633151,56.97909685449355,NaN,NaN,50
1632501000,146.57,146.79,146.45,146.61,99900,236802.95,56.93043792829015,56.73832160694797,NaN,NaN,50
1632502800,146.6,146.785,146.5,146.77,124680,211789.65,58.87325853986547,56.62531577154205,NaN,NaN,50
1632504600,146.78,146.89,146.61,146.7,109350,200814.4,57.64805112337115,56.252964346258956,NaN,NaN,50
1632506400,146.7,146.88,146.7,146.83,71715,192535.15,59.34038033369525,55.94122664841127,NaN,NaN,50
1632508200,146.83,147.02,146.77,147.01,101662,187882.35,61.62678686932777,56.0324942489504,NaN,NaN,50
1632510000,146.99,147.29,146.83,147.27,207753,190242.65,64.71342145136921,56.23309719037815,NaN,NaN,50
1632511800,147.27,147.47,146.83,146.93,620359,213523.65,58.12869309980675,56.10407462203836,NaN,NaN,50
1632749400,145.4,145.96,143.83,144.31,818469,247470.2,31.51623837815889,54.13612972027558,NaN,NaN,50
1632751200,144.33,145.57,144.22,145.57,467445,260949.25,44.642102423778994,53.68291842250915,NaN,NaN,50
1632753000,145.57,145.65,145.22,145.27,248214,267660.55,42.550953402051995,53.097846224929285,NaN,NaN,50
1632754800,145.26,145.59,144.92,144.925,220373,272267.15,40.21781074819877,52.532975138900156,NaN,NaN,50
1632756600,144.93,145.1,144.53,144.8,266840,277765.35,39.37538351826908,51.90793067930463,NaN,NaN,50
1632758400,144.79,145.13,144.65,145.1,153828,279592.4,42.488970733355906,51.02745169756223,NaN,NaN,50
1632760200,145.07,145.19,144.86,145.09,176078,259400.85,42.41078064098666,50.033090656466165,NaN,NaN,50
1632762000,145.09,145.53,145.04,145.46,144925,241084.5,46.34511437237021,49.276996116757594,NaN,NaN,50
1632763800,145.46,145.51,145.2,145.51,86558,231411,46.873311114056904,48.41985701491412,NaN,NaN,50
1632765600,145.52,145.72,145.45,145.71,131016,227622.25,49.034570095229924,47.804608370046886,NaN,NaN,50
1632767400,145.72,145.75,145.45,145.53,99955,224291.6,47.17450309181255,46.935617138483835,NaN,NaN,50
1632769200,145.55,145.76,145.4,145.56,219625,226402.9,47.53173999152337,45.92882807578353,NaN,NaN,50
1632771000,145.56,145.75,145.2,145.39,471554,242014.95,45.64789224552763,44.56700456108056,NaN,NaN,50
1632835800,143.19,144.75,142.94,144.59,809244,277482.15,38.012750103328365,43.13015148990353,NaN,NaN,50
1632837600,144.6,144.6,143.15,143.68,579669,300231.6,31.548585850716606,43.13246202365765,NaN,NaN,50
1632839400,143.69,143.74,142.78,142.87,371695,313348.85,27.126692648072563,41.8813613253929,NaN,NaN,50
1632841200,142.87,143.08,142.43,142.72,357850,327655.6,26.389054934383864,40.72694000627376,NaN,NaN,50
1632843000,142.71,143.09,142.43,142.75,364031,340774.05,26.817669750482878,39.76978707786547,NaN,NaN,50
1632844800,142.74,142.93,142.39,142.76,306355,345704.15,26.970316525323184,38.88371086408362,NaN,NaN,50
1632846600,142.76,142.76,141.92,142,312574,330314.9,23.037412308827243,37.494313833760145,NaN,NaN,50
1632848400,141.99,142.39,141.82,142.34,256338,302208.35,28.089486550155172,36.47136425584361,NaN,NaN,50
1632850200,142.32,142.46,141.9,141.95,214255,289548.85,25.982591506978096,35.01689833688703,NaN,NaN,50
1632852000,141.96,142.56,141.7,142.55,259559,290116.1,34.164096961908285,34.109097326019274,NaN,NaN,50
1632853800,142.54,142.76,142.13,142.66,293217,293758.3,35.570184485768976,33.14735549677206,NaN,NaN,50
1632855600,142.64,142.88,142.35,142.35,356941,298263.35,33.404907202699974,32.16381293326402,NaN,NaN,50
1632857400,142.35,142.66,141.77,141.95,1120414,346592.65,30.799619254362938,30.968661452038273,NaN,NaN,50
1632922200,142.47,144.25,142.03,143.95,604320,368004.75,51.26570656273008,31.369933903267015,NaN,NaN,50
1632924000,143.96,144.45,143.84,144.15,332172,377367.1,52.76998793766223,32.42402232000514,NaN,NaN,50
1632925800,144.18,144.33,143.595,144.19,296096,387844,53.08191236439973,33.96211707098251,NaN,NaN,50
1632927600,144.2,144.25,143.63,143.63,151762,388881.3,48.2749987306741,35.4727103625969,NaN,NaN,50
1632929400,143.67,143.71,142.97,143.43,220261,394896.6,46.65019873663045,36.91993491990023,NaN,NaN,50
1632931200,143.43,143.63,142.885,143.06,179490,392889.85,43.71862676049089,38.1271461349008,NaN,NaN,50
1632933000,143.05,143.62,143.04,143.43,131489,375886.6,47.28607054023743,39.57827142168039,NaN,NaN,50
1632934800,143.43,143.49,142.99,143.03,132319,342040.35,44.036345106411105,41.078195192936384,NaN,NaN,50
1632936600,143.01,143.2,142.54,143.15,174238,321768.8,45.25193794422902,42.304084578227375,NaN,NaN,50
1632938400,143.14,143.96,143.08,143.81,178319,312100,51.492686160572966,44.12623419634129,NaN,NaN,50
1632940200,143.83,144.06,143.75,143.91,132522,300833.6,52.3784384638034,45.427258589333796,NaN,NaN,50
1632942000,143.95,144.01,143.52,143.57,126551,288959.6,49.095871186173156,46.3933790679341,NaN,NaN,50
1632943800,143.55,143.55,142.52,142.86,545730,300928.35,43.03118283883354,47.080970184800776,NaN,NaN,50
1633008600,143.67,144.37,143.22,143.32,387459,304672.6,47.55161353864655,48.27754120510675,NaN,NaN,50
1633010400,143.34,143.46,142.86,143.03,279508,305831.1,45.120839260959286,47.838622112123126,NaN,NaN,50
1633012200,143.03,143.13,142.51,142.64,258144,308025.55,42.01062832955217,47.07009642582955,NaN,NaN,50
1633014000,142.61,143.11,142.56,143.03,247833,307439.25,46.01788580155002,46.565523099911715,NaN,NaN,50
1633015800,143.04,143.09,141.91,142.11,359166,310736.7,39.14575493876879,45.913434257632765,NaN,NaN,50
1633017600,142.1,142.17,141.33,141.47,294503,307614.8,35.206904984687085,45.096056132493956,NaN,NaN,50
1633019400,141.46,141.94,141.29,141.79,235009,263344.55,38.5369751317207,44.72593815901037,NaN,NaN,50
1633021200,141.78,142.29,141.7,141.84,230238,244640.45,39.0639665542527,44.13864501715432,NaN,NaN,50
1633023000,141.82,142.28,141.66,142.25,175918,236827.75,43.35305172654964,44.08983834716422,NaN,NaN,50
1633024800,142.28,142.72,142.25,142.64,204780,232261.95,47.16279539600562,44.22632816514825,NaN,NaN,50
1633026600,142.65,142.99,142.48,142.48,210763,235212,45.8018450813191,43.819839516630125,NaN,NaN,50
1633028400,142.49,142.98,142.31,142.72,220343,235216.1,48.21572984839928,43.52250318695841,NaN,NaN,50
1633030200,142.7,143.05,141.31,141.36,998867,276184.95,37.91150349723652,42.72361978060578,NaN,NaN,50
1633095000,141.89,142.04,140.25,140.54,581258,298673.4,33.29171175494534,42.027943274613776,NaN,NaN,50
1633096800,140.54,140.68,139.5,139.53,618229,322968.9,28.659281464794304,40.67849098362432,NaN,NaN,50
1633098600,139.52,140.06,139.13,140.06,365500,332532,33.86014195818325,39.87415546199747,NaN,NaN,50
1633100400,140.05,140.42,139.57,140.02,324710,339851.55,33.66069399927278,39.27773158126322,NaN,NaN,50
1633102200,140.02,140.39,139.98,140.3,232676,344859.25,36.481192549282845,38.59653920610128,NaN,NaN,50
1633104000,140.32,140.57,140.07,140.49,201226,348593,38.395226235447,38.54293001300687,NaN,NaN,50
1633105800,140.5,140.8,140.29,140.42,190117,330812.35,37.94160635734499,38.73826582533957,NaN,NaN,50
1633107600,140.44,140.9,140.31,140.77,186716,320775.2,41.653410160532744,38.96086832739758,NaN,NaN,50
1633109400,140.8,141.54,140.8,141.35,226239,318111.75,47.28069374514978,39.54777741246165,NaN,NaN,50
1633111200,141.35,141.76,141.29,141.56,254185,317913.8,49.191411072256194,39.964803080012125,NaN,NaN,50
1633113000,141.57,142.17,141.53,142.06,190619,315053.1,53.51163648025624,40.41829172888716,NaN,NaN,50
1633114800,142.09,142.5,142,142.24,179743,306081.95,54.99523025145278,41.074962098182425,NaN,NaN,50
1633116600,142.25,142.91,141.93,142.42,682397,325476.65,56.49056647923123,41.666021857527575,NaN,NaN,50
1633354200,141.68,142.2,140.25,140.73,542358,340844.1,42.284829296681146,41.97840227177362,NaN,NaN,50
1633356000,140.72,140.88,139.88,139.88,473170,352990.7,37.21572492518958,42.258688926791066,NaN,NaN,50
1633357800,139.86,139.91,138.84,139.12,457550,367072.3,33.36440667455682,42.59476929891696,NaN,NaN,50
1633359600,139.11,139.49,138.79,139.07,342426,373954.6,33.121558532957465,42.54201333997226,NaN,NaN,50
1633361400,139.08,139.39,138.64,139.25,373541,382093.5,34.95699419349441,42.63460621098809,NaN,NaN,50
1633363200,139.22,139.25,138.47,138.53,265080,384330.35,31.26123377087491,42.26175201253038,NaN,NaN,50
1633365000,138.53,138.68,138.32,138.52,244640,346619,31.211877560183567,41.748655678582985,NaN,NaN,50
1633366800,138.51,138.9,138.27,138.54,207750,327943.6,31.445002904820754,41.28461257483126,NaN,NaN,50
1633368600,138.56,138.98,138.56,138.56,194986,306781.45,31.69430025576655,40.57324758163367,NaN,NaN,50
1633370400,138.56,139.22,138.55,138.76,251015,301057.2,34.26846880248891,39.643802942872185,NaN,NaN,50
1633372200,138.75,139.07,138.54,138.95,185406,294092,36.708707381686935,38.75218125068866,NaN,NaN,50
1633374000,138.95,139.31,138.515,138.58,322870,298601.7,34.05715782647178,37.362575632561196,NaN,NaN,50
1633375800,138.58,139.23,138.475,139.19,838432,330462,41.55277422123988,36.4024002018317,NaN,NaN,50
1633440600,139.63,140.4,139.36,139.82,483533,345132.8,48.112662929037626,35.80397851967502,NaN,NaN,50
1633442400,139.83,140.1,139.58,139.87,257481,348671.05,48.60567985909314,36.25546784556159,NaN,NaN,50
1633444200,139.88,140.56,139.63,140.54,231320,348925.1,54.80294490491457,37.51169784411338,NaN,NaN,50
1633446000,140.55,141.27,140.495,141.06,266989,349565.3,58.94108888395711,39.338603716213406,NaN,NaN,50
1633447800,141.09,141.54,141,141.54,289465,354507.6,62.36635500913397,41.42751775022601,NaN,NaN,50
1633449600,141.54,141.89,141.33,141.78,170775,354059.2,63.98419193202273,43.50088901726375,NaN,NaN,50
1633451400,141.795,142.01,141.74,141.93,160107,327944.7,64.99700289095944,45.910586811555504,NaN,NaN,50
1633453200,141.94,142,141.6,141.77,140115,307832.55,62.96307947392537,48.1785298053942,NaN,NaN,50
1633455000,141.76,142.11,141.76,141.99,105942,289471.15,64.60326094392715,50.546976808187516,NaN,NaN,50
1633456800,142,142.19,141.87,142.05,103074,271747.35,65.05774764567158,52.93008019318073,NaN,NaN,50
1633458600,142.04,142.22,141.99,142.01,141406,261696.35,64.46350303413396,55.08686835258395,NaN,NaN,50
1633460400,141.99,142.11,141.615,141.65,133712,249704.9,59.22066211552375,56.69486511928658,NaN,NaN,50
1633462200,141.64,141.73,140.92,141.09,546423,263772.05,52.119589202548525,57.985038789006346,NaN,NaN,50
1633527000,139.53,140.18,138.97,139.12,645087,283794.4,35.83901647590544,57.576913235768174,NaN,NaN,50
1633528800,139.08,140.27,138.38,140.02,528993,299856.55,44.386015814263345,57.31072415614143,NaN,NaN,50
1633530600,140.02,140.67,140.01,140.27,353585,307786.5,46.51728490623978,57.16155308808048,NaN,NaN,50
1633532400,140.3,140.37,139.6,139.69,240444,307257.95,42.45256280292003,56.27938293793802,NaN,NaN,50
1633534200,139.73,140.45,139.66,140.39,198001,307887.7,48.3217629594225,55.52085965761411,NaN,NaN,50
1633536000,140.39,140.41,139.76,139.83,203566,301922.5,44.41880004012799,54.23889144554226,NaN,NaN,50
1633537800,139.79,140.08,139.72,139.85,160644,268033.1,44.590931066839474,52.8536585266006,NaN,NaN,50
1633539600,139.88,140.42,139.57,140.42,170780,252395.45,49.40050865332337,51.739623223912304,NaN,NaN,50
1633541400,140.43,140.91,140.35,140.9,191196,249081.2,53.09296310752254,51.034614912026385,NaN,NaN,50
1633543200,140.93,141.43,140.72,141.43,244297,249730.05,56.838267979765476,50.47997255744341,NaN,NaN,50
1633545000,141.41,141.65,141.14,141.15,179260,245343.6,54.368460743301455,49.71645206441697,NaN,NaN,50
1633546800,141.14,141.47,141.1,141.47,186128,240176.75,56.68498738384921,49.16084380368234,NaN,NaN,50
1633548600,141.47,142.145,141.12,142,600272,261651.6,60.281454479999724,49.23661468685919,NaN,NaN,50
1633613400,143.03,143.85,142.72,143.85,492695,278281,69.72943046096256,50.49446049103163,NaN,NaN,50
1633615200,143.86,144.21,143.79,143.96,340446,288297.55,70.18358793529853,52.94764416670257,NaN,NaN,50
1633617000,143.965,144.18,143.85,144,207407,293370.8,70.35774819175727,54.80276790795212,NaN,NaN,50
1633618800,144.01,144.05,143.555,143.83,128318,294633,68.52576625296749,56.37480228986125,NaN,NaN,50
1633620600,143.84,144.15,143.76,144.13,138740,294499.7,70.00980605009339,58.34317680751649,NaN,NaN,50
1633622400,144.13,144.13,143.63,143.84,105211,293074.65,66.73413815440884,59.65834646430123,NaN,NaN,50
1633624200,143.86,144.06,143.72,144.03,112144,271360.7,67.79723881380696,61.328234948135446,NaN,NaN,50
1633626000,144.04,144.16,143.92,144.07,111008,244656.75,68.02888463460053,63.002374488689796,NaN,NaN,50
1633627800,144.08,144.17,143.91,143.95,86714,222542.8,66.4837970208733,64.22260937208623,NaN,NaN,50
1633629600,143.94,143.99,143.64,143.73,128857,211306.4,63.630473392134554,64.97528867812993,NaN,NaN,50
1633631400,143.75,143.82,143.43,143.54,135077,206038.05,61.18806901654413,65.28598875218556,NaN,NaN,50
1633633200,143.54,143.82,143.44,143.79,143284,203302.2,63.19017585405595,65.91611126009659,NaN,NaN,50
1633635000,143.77,143.835,143,143.285,438195,215033.65,56.814618644721676,65.9253706358732,NaN,NaN,50
1633699800,144.08,144.16,143.08,143.2,415007,227751.8,55.79421965032878,65.60485386232527,NaN,NaN,50
1633701600,143.195,143.95,143.17,143.7,263511,232388.35,60.30994377561048,64.93203338480012,NaN,NaN,50
1633703400,143.76,143.85,143.07,143.28,204137,233035.4,55.20822952307943,63.86236492678446,NaN,NaN,50
1633705200,143.29,143.48,143.18,143.31,154460,228543.55,55.49780732279062,62.800940579001136,NaN,NaN,50
1633707000,143.3,143.35,142.96,143,200427,229601.9,51.77306660097567,61.604319175287436,NaN,NaN,50
1633708800,143.02,143.19,142.84,142.86,168341,228712.55,50.13653073924695,60.18479951022697,NaN,NaN,50
1633710600,142.86,143.24,142.81,142.98,142638,205830.85,51.550211716770164,59.10023333610992,NaN,NaN,50
1633712400,142.98,143.05,142.56,142.68,186286,190510.4,47.89444276851776,57.6786050471607,NaN,NaN,50
1633714200,142.65,142.95,142.64,142.86,129822,179979.2,50.17746449994287,56.403503608970865,NaN,NaN,50
1633716000,142.87,143.33,142.84,143.29,124568,175837.25,55.224611953312916,55.599276104145126,NaN,NaN,50
1633717800,143.3,143.4,143.04,143.07,98317,174337.2,52.30514549039505,54.79032411116373,NaN,NaN,50
1633719600,143.07,143.33,142.99,143.3,120750,173437.7,54.984456649798396,54.34720894211046,NaN,NaN,50
1633721400,143.3,143.3,142.79,143.02,446458,190500.05,51.21269586157176,53.49167465693302,NaN,NaN,50
1633959000,142.26,144,141.82,143.9,423586,206072.15,60.40550658864169,53.74816665292731,NaN,NaN,50
1633960800,143.94,144.8,143.94,144.69,233735,212208.5,66.50686336789829,54.51335548989656,NaN,NaN,50
1633962600,144.73,144.74,144.2,144.44,155071,215626.35,63.188475776461544,54.718964918528776,NaN,NaN,50
1633964400,144.46,144.7,144.35,144.44,113650,214866,63.188475776461544,55.28898250805607,NaN,NaN,50
1633966200,144.44,144.645,144.41,144.41,76028,211913.55,62.75271934267445,55.80719050947635,NaN,NaN,50
1633968000,144.42,144.45,144,144.09,138474,211673.05,58.14651671439163,56.26243694614891,NaN,NaN,50
1633969800,144.04,144.12,143.87,144.05,82578,193892.2,57.57758696359921,56.79394096217407,NaN,NaN,50
1633971600,144.04,144.04,143.5,143.55,162467,181265.2,50.87647804142139,56.74581712822059,NaN,NaN,50
1633973400,143.54,143.66,143.39,143.59,150536,175616.45,51.36414623540687,56.99365309014123,NaN,NaN,50
1633975200,143.58,143.83,143.49,143.59,134357,172127.45,51.36414623540687,57.078416071245805,NaN,NaN,50
1633977000,143.59,143.66,143.24,143.41,113525,170080.7,48.83403604900704,56.62194636379538,NaN,NaN,50
1633978800,143.4,143.52,143.14,143.18,134054,166762.05,45.7340546892356,56.15258273514114,NaN,NaN,50
1633980600,143.17,143.27,142.76,142.8,405717,178630.85,41.09273047529563,55.16031657981951,NaN,NaN,50
1634045400,143.21,143.21,141.89,141.89,531134,198055.65,32.56869830556283,53.82860246867602,NaN,NaN,50
1634047200,141.86,142.28,141.54,141.79,331613,205322,31.78834497389488,51.7845194961941,NaN,NaN,50
1634049000,141.8,141.83,141.42,141.52,287130,213187.4,29.71792781305834,49.1567383851341,NaN,NaN,50
1634050800,141.54,142.18,141.54,142,227413,218329.65,37.51015402897039,47.32257254602759,NaN,NaN,50
1634052600,142.02,142.3,141.76,142.29,192299,223028.75,41.71468527357566,45.788730367250025,NaN,NaN,50
1634054400,142.31,142.98,142.26,142.48,374856,235734.05,44.356270616421874,44.474698315374845,NaN,NaN,50
1634056200,142.49,142.51,141.81,141.86,147584,220790.35,38.26231223847414,43.054397995666456,NaN,NaN,50
1634058000,141.85,141.93,141.63,141.87,93696,204295.85,38.409290349388556,41.68523395179426,NaN,NaN,50
1634059800,141.88,142.1,141.83,141.9,122401,198729.15,38.87939643528437,40.8282995513559,NaN,NaN,50
1634061600,141.89,142.48,141.81,142.25,126894,197320.3,44.22786455904457,40.31856514590145,NaN,NaN,50
1634063400,142.26,142.26,141.92,141.96,129737,198124.65,41.02454553346508,39.5800222386199,NaN,NaN,50
1634065200,141.97,142.005,141.7,141.81,130001,200823.3,39.43362365599047,38.90856421054728,NaN,NaN,50
1634067000,141.8,141.88,141.05,141.46,582084,223003.8,35.932158192560564,38.20842874649907,NaN,NaN,50
1634131800,141.24,141.39,139.56,139.73,813762,259563,24.39954673619613,37.01605847942053,NaN,NaN,50
1634133600,139.73,140.18,139.51,139.67,362928,269586.05,24.110518193825,36.41190275715354,NaN,NaN,50
1634135400,139.63,140.1,139.54,139.81,191868,271652.65,26.304148727356434,36.02017445382936,NaN,NaN,50
1634137200,139.8,140.02,139.52,139.61,162533,273061.45,25.18420356134756,35.69633700727859,NaN,NaN,50
1634139000,139.58,140.13,139.2,140.12,267228,280746.6,33.016113976372125,35.37533414637873,NaN,NaN,50
1634140800,140.12,140.14,139.81,140.11,150305,281559.15,32.94329309598842,34.74880613369392,NaN,NaN,50
1634142600,140.1,140.1,139.83,140.02,106765,266611.55,32.253787363349346,33.884343044188746,NaN,NaN,50
1634144400,140.01,140.44,140.01,140.43,151410,247625.35,38.56236419849333,33.90577532704725,NaN,NaN,50
1634146200,140.42,140.67,140.42,140.44,128889,237489.15,38.71227079123502,33.92741678717914,NaN,NaN,50
1634148000,140.45,140.99,140.29,140.46,276632,236964.25,39.03267488631722,33.938365247967205,NaN,NaN,50
1634149800,140.51,140.6,140.195,140.38,199404,235563.8,38.17301692942251,33.50587613156563,NaN,NaN,50
1634151600,140.37,140.69,140.28,140.43,193796,235638.65,39.076145222520005,33.36670468078383,NaN,NaN,50
1634153400,140.42,141.03,140.42,140.94,583044,246048.05,47.50007822951633,33.942880007464254,NaN,NaN,50
1634218200,142.11,142.86,141.52,142.775,556373,266487.5,65.81523676638626,36.077385619880374,NaN,NaN,50
1634220000,142.8,143.28,142.7,142.96,325225,278063.95,67.0627902539736,39.124760156864475,NaN,NaN,50
1634221800,142.98,143.1,142.71,142.85,194765,281682.15,65.5314144514079,42.08339560383469,NaN,NaN,50
1634223600,142.86,142.96,142.64,142.88,128668,281770.85,65.76104723339537,44.90174549712318,NaN,NaN,50
1634225400,142.9,143.21,142.88,143.2,184889,284528.45,68.19503689016712,47.973947877753155,NaN,NaN,50
1634227200,143.19,143.58,143.19,143.29,196628,287859.8,68.86541307587038,50.53461209914588,NaN,NaN,50
