time,open,high,low,close,Volume,Volume MA,OnBalanceVolume,Smoothing Line,ADX,RSI,RSI-based MA,Upper Bollinger Band,Lower Bollinger Band,Plot
1671733800,1.05796,1.05826,1.0577,1.05794,2339,3249.2,-689398,-684835.2,26.960997358930772,34.44648937066165,40.52475096007202,NaN,NaN,50
1671735600,1.05794,1.05858,1.05743,1.05754,2702,3239.2,-692100,-687201.2,27.285472903027923,33.033312518342655,39.58073691625036,NaN,NaN,50
1671737400,1.05754,1.05968,1.05734,1.0593,3069,3261.2,-689031,-688485.4,26.24618025177613,43.93262557499118,38.92067210916769,NaN,NaN,50
1671739200,1.0593,1.06034,1.05884,1.06014,3483,3315.8,-685548,-688627.2,24.601223109184552,48.26086038796082,38.76657791460839,NaN,NaN,50
1671741000,1.06014,1.06021,1.05954,1.05979,2635,3321.4,-688183,-688852,23.07376290534952,46.64508882330443,39.14127670224207,NaN,NaN,50
1671742800,1.05979,1.06001,1.05918,1.05925,1105,3264.7,-689288,-688830,22.0059281844681,44.187041583241665,39.719587045242065,NaN,NaN,50
1671744600,1.05925,1.05989,1.05916,1.05972,735,3198.75,-688553,-688120.6,21.034215183737807,46.81409922048391,40.02810891579146,NaN,NaN,50
1671746400,1.05972,1.05986,1.05964,1.05976,120,3070.15,-688433,-688001,20.131910254488243,47.042558273202495,40.69271043766993,NaN,NaN,50
1671748200,1.05976,1.06002,1.05974,1.05984,298,2965.3,-688135,-688518.4,19.082712324963964,47.52801887881633,41.10355178740984,NaN,NaN,50
1671750000,1.05984,1.06016,1.05984,1.06005,1786,2923.1,-686349,-688151.6,17.919599829479342,48.853450500655775,41.77541172859027,NaN,NaN,50
1671751800,1.06005,1.06029,1.05998,1.06016,820,2651.15,-685529,-687399.8,16.65994908594562,49.572004882218415,42.670832466948745,NaN,NaN,50
1671753600,1.06016,1.06042,1.05986,1.05988,1086,2474.6,-686615,-687012.2,15.633491277639294,47.73369637257323,43.47722977132878,NaN,NaN,50
1671755400,1.05988,1.06012,1.05889,1.05894,1782,2284.9,-688397,-687005,15.602552024892159,42.090553380523446,43.903917427227405,NaN,NaN,50
1671757200,1.05894,1.05988,1.05868,1.05974,2305,2146.45,-686092,-686596.4,15.806030698921209,47.75182427886355,44.849401717559964,NaN,NaN,50
1671759000,1.05974,1.06035,1.05962,1.0602,2808,2035.75,-683284,-685983.4,15.279319611738797,50.73420151740322,46.01280972804151,NaN,NaN,50
1671760800,1.0602,1.0608,1.0602,1.06077,1852,1938.45,-681432,-685164,14.20695521301727,54.221243258652954,47.52623335234939,NaN,NaN,50
1671762600,1.06077,1.06124,1.06077,1.06082,1833,1877.35,-679599,-683760.8,13.766066837752748,54.525304630427506,48.28285328488055,NaN,NaN,50
1671764400,1.06082,1.06118,1.06072,1.06104,1469,1833.8,-678130,-681707.4,13.283808654138046,55.91284829283532,48.82942384951445,NaN,NaN,50
1671766200,1.06104,1.06106,1.06062,1.06076,982,1771.45,-679112,-680311.4,12.683644425828374,53.66837054934618,49.331086829945995,NaN,NaN,50
1671768000,1.06076,1.061,1.06072,1.06093,825,1701.7,-678287,-679312,12.126349070969395,54.85333397093098,50.092964857638094,NaN,NaN,50
1671769800,1.06093,1.06104,1.06043,1.06058,1142,1641.85,-679429,-678911.4,11.382150027285531,51.909726367696464,50.456938225296135,NaN,NaN,50
1671771600,1.06058,1.06065,1.06042,1.06065,875,1550.5,-678554,-678702.4,10.707449563146103,52.45921400232106,50.84384220594746,NaN,NaN,50
1671773400,1.06065,1.06096,1.0603,1.06036,1116,1452.85,-679670,-679010.4,10.329307415528847,49.91465017826947,51.01431587019412,NaN,NaN,50
1671775200,1.06036,1.06076,1.0602,1.06054,1198,1338.6,-678472,-678882.4,9.794185704918114,51.48756019001121,51.20246656229093,NaN,NaN,50
1671777000,1.06054,1.06114,1.06053,1.06074,1313,1272.5,-677159,-678656.8,9.928203437231565,53.24454351879202,51.464790750617624,NaN,NaN,50
1671778800,1.06074,1.06197,1.06058,1.06158,1940,1314.25,-675219,-677814.8,11.16412142562595,59.82562967111062,52.32850027194172,NaN,NaN,50
1671780600,1.06158,1.06308,1.06146,1.06286,2228,1388.9,-672991,-676702.2,13.363645772200222,67.36400137325484,54.133746557136824,NaN,NaN,50
1671782400,1.06286,1.06286,1.0602,1.0603,2866,1526.2,-675857,-675939.6,13.395067396857593,47.97491446233466,54.1496815702419,NaN,NaN,50
1671784200,1.0603,1.06096,1.05991,1.06051,2402,1631.4,-673455,-674936.2,13.043372109617083,49.264949746522134,54.04473501517897,NaN,NaN,50
1671786000,1.06051,1.06078,1.05962,1.06048,2184,1651.3,-675639,-674632.2,12.344625242234306,49.07772645977224,53.67734095811606,NaN,NaN,50
1671787800,1.06048,1.06114,1.05994,1.06098,1801,1700.35,-673838,-674356,12.112745285595015,52.329392535937245,53.520490094223895,NaN,NaN,50
1671789600,1.06098,1.06218,1.06074,1.06201,2064,1749.25,-671774,-674112.6,12.923691234343309,58.24451321522361,53.687037588680205,NaN,NaN,50
1671791400,1.06201,1.06228,1.06138,1.06196,1849,1752.6,-673623,-673665.8,13.764744768534667,57.86912786183086,53.9870916824291,NaN,NaN,50
1671793200,1.06196,1.0627,1.06141,1.06234,1825,1728.6,-671798,-673334.4,14.910890384731232,59.980164996757416,54.35329389855957,NaN,NaN,50
1671795000,1.06234,1.06236,1.06099,1.06138,1717,1674.05,-673515,-672909.6,15.343429677661625,52.78445305789218,54.41577437643069,NaN,NaN,50
1671796800,1.06138,1.06189,1.06106,1.06113,1538,1658.35,-675053,-673152.6,15.745073306811278,51.066330179041266,54.31628267476784,NaN,NaN,50
1671798600,1.06113,1.06242,1.06052,1.06213,2089,1671.15,-672964,-673390.6,15.32116468987759,57.08380254652587,54.828364986786156,NaN,NaN,50
1671800400,1.06213,1.06252,1.06138,1.06149,2513,1723.35,-675477,-673761.4,15.043881260189135,52.62362889071263,54.90951275112197,NaN,NaN,50
1671802200,1.06149,1.06332,1.0595,1.06082,9400,2144.25,-684877,-676377.2,15.2834903620713,48.363379476677196,54.5608581766852,NaN,NaN,50
1671804000,1.06082,1.06196,1.06005,1.06072,5762,2391.1,-690639,-679802,15.505984528104738,47.74213018678869,53.69775107066221,NaN,NaN,50
1671805800,1.06072,1.06135,1.05924,1.06098,6303,2649.15,-684336,-681658.6,16.40038381562045,49.556446353683825,52.42578285497856,NaN,NaN,50
1671807600,1.06098,1.06226,1.06072,1.062,7151,2962.95,-677185,-682502.8,16.088417770240838,56.00906459778551,52.99965072179648,NaN,NaN,50
1671809400,1.062,1.06322,1.0607,1.06138,5473,3180.8,-682658,-683939,15.074390201388214,51.68151793457034,53.1722627352285,NaN,NaN,50
1671811200,1.06138,1.06238,1.06097,1.06208,4036,3322.7,-678622,-682688,14.132793173167919,55.830983830931835,53.6546382617399,NaN,NaN,50
1671813000,1.06208,1.06256,1.0617,1.06206,3140,3414.05,-681762,-680912.6,13.44287430078385,55.683845854562804,53.894242070213146,NaN,NaN,50
1671814800,1.06206,1.0625,1.062,1.0624,2377,3435.9,-679385,-679922.4,12.802235347855786,57.72361468077332,53.857035032038134,NaN,NaN,50
1671816600,1.0624,1.06302,1.0619,1.06204,2133,3431.15,-681518,-680789,12.760236291807656,54.84512180890972,53.64103459968662,NaN,NaN,50
1671818400,1.06204,1.06218,1.06128,1.06176,1821,3378.9,-683339,-680925.2,11.965894083228948,52.64615579144534,53.11717679930719,NaN,NaN,50
1671820200,1.06176,1.06188,1.06062,1.06094,1590,3338.3,-684929,-682186.6,11.70193586712083,46.7363185957289,52.68516719486695,NaN,NaN,50
1671822000,1.06094,1.06159,1.0606,1.06132,1684,3313.3,-683245,-682483.2,11.477613468870524,49.561987331740525,52.57771413434547,NaN,NaN,50
1671823800,1.06132,1.06232,1.0612,1.06208,1286,3287.55,-681959,-682998,10.905855797012217,54.73418473721386,52.409884290823186,NaN,NaN,50
1671825600,1.06208,1.06214,1.0615,1.0615,1302,3249.45,-683261,-683346.6,10.374937958858073,50.479826435492946,52.25675554402177,NaN,NaN,50
1671827400,1.0615,1.06178,1.06134,1.06162,1256,3219.8,-682005,-683079.8,9.679385951141354,51.32284766061303,52.46814612858862,NaN,NaN,50
1671829200,1.06162,1.06201,1.06148,1.0615,659,3161.5,-682664,-682626.8,9.32237838954609,50.39886924302457,52.657913204034045,NaN,NaN,50
1671831000,1.0615,1.06176,1.06126,1.06162,1429,3147.1,-681235,-682224.8,8.69000134783706,51.34225165039429,52.78547072522764,NaN,NaN,50
1672092000,1.06162,1.06374,1.06162,1.06372,114,3075.9,-681121,-682057.2,10.09750550258172,64.1812110601829,53.36919547254173,NaN,NaN,50
1672093800,1.06372,1.06373,1.06356,1.0637,137,2978.3,-681258,-681656.6,11.40447364627319,64.00798733509464,54.24965757257919,NaN,NaN,50
1672095600,1.0637,1.064,1.06312,1.06385,1274,2916.35,-679984,-681252.4,11.999634400688027,64.7758541230584,54.88857687915965,NaN,NaN,50
1672097400,1.06385,1.06458,1.06384,1.064,1062,2499.45,-678922,-680504,13.053161206871424,65.56696924251838,55.594514264013625,NaN,NaN,50
1672099200,1.064,1.06462,1.06348,1.06402,2086,2315.65,-676836,-679624.2,13.531897316493113,65.67765699286379,56.16266014344865,NaN,NaN,50
1672101000,1.06402,1.06448,1.06376,1.06427,1466,2073.8,-675370,-678474,13.976437989713256,67.1012894566808,57.038100689718014,NaN,NaN,50
1672102800,1.06427,1.06501,1.06427,1.06495,1296,1781.05,-674074,-677037.2,14.882720221044995,70.6654259645159,58.32519141636591,NaN,NaN,50
1672104600,1.06495,1.06536,1.06415,1.0652,1582,1586.5,-672492,-675538.8,16.026505718284863,71.87193636061014,60.12059268528599,NaN,NaN,50
1672106400,1.0652,1.06606,1.06448,1.06468,1362,1452.8,-673854,-674525.2,17.634201391130514,65.80897977323644,61.28109214539284,NaN,NaN,50
1672108200,1.06468,1.06502,1.06434,1.06475,1086,1350.1,-672768,-673711.6,18.89695453844149,66.22206304994498,62.10165488201649,NaN,NaN,50
1672110000,1.06475,1.06478,1.06394,1.06396,1186,1290.55,-673954,-673428.4,19.424131351211464,57.74315718075933,62.620464220964095,NaN,NaN,50
1672111800,1.06396,1.06418,1.06356,1.06402,1206,1244.2,-672748,-673163.2,19.33687096582275,58.18110114274591,63.110339469687865,NaN,NaN,50
1672113600,1.06402,1.06452,1.06392,1.06446,717,1189,-672031,-673071,19.594951737285395,61.34493732382139,63.89220147545907,NaN,NaN,50
1672115400,1.06446,1.0646,1.06418,1.06457,757,1147.35,-671274,-672555,19.914365678481076,62.116578306581836,64.66179623661533,NaN,NaN,50
1672117200,1.06457,1.065,1.06428,1.06462,813,1103.8,-670461,-672093.6,20.60361276145079,62.48318205573026,64.54050845058299,NaN,NaN,50
1672119000,1.06462,1.06573,1.06456,1.06556,1047,1091.85,-669414,-671185.6,21.870302592277074,68.62946041516845,64.87061367058827,NaN,NaN,50
1672120800,1.06556,1.06619,1.06532,1.0654,1309,1092.2,-670723,-670780.6,23.38979459609039,66.6285689695142,65.00295044533512,NaN,NaN,50
1672122600,1.0654,1.0665,1.06539,1.0664,1176,1088.2,-669547,-670283.8,25.01817215176341,72.10295951090151,65.46980689307676,NaN,NaN,50
1672124400,1.0664,1.0668,1.06546,1.06626,1873,1148.9,-671420,-670313,26.733365045777436,70.36269161064659,65.80445222291839,NaN,NaN,50
1672126200,1.06626,1.06646,1.06436,1.06456,1441,1149.5,-672861,-670793,26.488208742297164,53.482413867916236,64.8316753951495,NaN,NaN,50
1672128000,1.06456,1.0658,1.06384,1.0656,2738,1280.7,-670123,-670934.8,25.54901135187182,59.83125561154822,64.05780608422323,NaN,NaN,50
1672129800,1.0656,1.0656,1.06448,1.06518,2176,1382.65,-672299,-671250,24.676899489333998,56.47879715716865,62.95829614112027,NaN,NaN,50
1672131600,1.06518,1.06558,1.06481,1.06526,2120,1424.95,-670179,-671376.4,23.867081331263158,56.97333367448485,62.32717856263802,NaN,NaN,50
1672133400,1.06526,1.0664,1.06516,1.06606,1680,1455.85,-668499,-670792.2,23.964867131292092,61.66452367904637,62.001640036145254,NaN,NaN,50
1672135200,1.06606,1.06696,1.06518,1.06661,1992,1451.15,-666507,-669521.4,24.5453940047661,64.52796821580255,62.486269395791204,NaN,NaN,50
1672137000,1.06661,1.06672,1.06611,1.06658,1730,1464.35,-668237,-669144.2,25.084454672991967,64.24607943537673,62.91948213097912,NaN,NaN,50
1672138800,1.06658,1.06692,1.06614,1.06662,1336,1466.35,-666901,-668064.6,25.762512082304035,64.46895435953974,63.142626204959,NaN,NaN,50
1672140600,1.06662,1.0667,1.06526,1.06546,1843,1479.4,-668744,-667777.6,24.97162495628674,53.96338887714448,62.56025553142776,NaN,NaN,50
1672142400,1.06546,1.06576,1.06486,1.06488,1862,1504.4,-670606,-668199,23.684605926048867,49.61032013865247,61.640765394493634,NaN,NaN,50
1672144200,1.06488,1.06501,1.06322,1.06353,2276,1563.9,-672882,-669474,23.249420675340396,41.26618884051455,59.686245996304066,NaN,NaN,50
1672146000,1.06353,1.0636,1.06196,1.06291,3539,1681.55,-676421,-671110.8,23.784661546856505,38.09703796913562,57.64827949627702,NaN,NaN,50
1672147800,1.06291,1.0637,1.06252,1.06276,3615,1802,-680036,-673737.8,24.156009328549686,37.34969514665366,55.165903470259316,NaN,NaN,50
1672149600,1.06276,1.06297,1.06115,1.0621,3177,1925,-683213,-676631.6,25.341068827312892,34.17317678372616,52.580938125479285,NaN,NaN,50
1672151400,1.0621,1.06295,1.0614,1.06262,3854,2079.85,-679359,-678382.2,26.44148121902158,38.60365797431754,51.51816984736509,NaN,NaN,50
1672153200,1.06262,1.06546,1.06242,1.06492,3941,2236.25,-675418,-678889.4,24.8460747096333,53.508587250107674,51.06655067869077,NaN,NaN,50
1672155000,1.06492,1.06522,1.0642,1.06498,4235,2395.65,-671183,-677841.8,23.36462580805847,53.82351893342793,50.87688794842357,NaN,NaN,50
1672156800,1.06498,1.0654,1.06462,1.06511,2608,2460.6,-668575,-675549.6,21.831400097271736,54.54202506914731,50.703223048042325,NaN,NaN,50
1672158600,1.06511,1.06604,1.06494,1.06529,2564,2530,-666011,-672109.2,20.68265518161317,55.572819899531446,50.26810134950555,NaN,NaN,50
1672160400,1.06529,1.06532,1.06396,1.06428,2231,2547.9,-668242,-669885.8,19.62663809181506,48.875691655607426,49.1500815952059,NaN,NaN,50
1672162200,1.06428,1.06438,1.06337,1.06376,1638,2557.75,-669880,-668778.2,19.094048635325333,45.814465216470786,47.833537722426904,NaN,NaN,50
1672164000,1.06376,1.06414,1.06358,1.06401,1651,2503.4,-668229,-668187.4,18.599501282870584,47.51641742361063,46.622642227003396,NaN,NaN,50
