time,open,high,low,close,Volume,Volume MA
1401973200,1.353855,1.36539,1.352955,1.363725,39044,10530.6
1401987600,1.363725,1.36704,1.362955,1.366035,10594,10529.05
1402002000,1.366035,1.36652,1.365715,1.365855,3453,10082.35
1402016400,1.365855,1.366415,1.365475,1.36565,2772,10025.25
1402030800,1.36565,1.36615,1.36285,1.36357,10984,10452.65
1402045200,1.36357,1.36775,1.36209,1.366385,21860,11435.9
1402059600,1.366385,1.36674,1.362145,1.363855,18548,11983.15
1402074000,1.363855,1.36483,1.36332,1.36418,4887,11362.55
1402261200,1.36418,1.364845,1.36418,1.364445,1745,10926.95
1402275600,1.364445,1.364675,1.364155,1.36453,2047,10809
1402290000,1.36453,1.36688,1.363445,1.36346,8472,11086.85
1402304400,1.36346,1.363865,1.36025,1.360755,10692,11467.95
1402318800,1.360755,1.36092,1.35823,1.358615,12187,11578.5
1402333200,1.358615,1.359425,1.358515,1.3594,3348,11089.9
1402347600,1.3594,1.3594,1.358765,1.359085,1990,10539.55
1402362000,1.359085,1.35936,1.35853,1.35855,3031,10417.3
1402376400,1.35855,1.360205,1.35565,1.355745,12168,10904.8
1402390800,1.355745,1.356135,1.353365,1.35449,14858,11471.75
1402405200,1.35449,1.355505,1.35389,1.354575,10853,11617.7
1402419600,1.354575,1.3548,1.353585,1.354755,3751,9864.2
1402434000,1.354755,1.35477,1.352585,1.35332,3269,8075.45
1402448400,1.35332,1.35345,1.35216,1.35333,4210,7756.25
1402462800,1.35333,1.354565,1.35219,1.35254,9851,8076.15
1402477200,1.35254,1.355705,1.35244,1.354495,12129,8544
1402491600,1.354495,1.35554,1.352575,1.35355,11289,8559.25
1402506000,1.35355,1.35365,1.35258,1.3531,3503,7641.4
1402520400,1.3531,1.35404,1.352995,1.353935,2736,6850.8
1402534800,1.353935,1.354645,1.35382,1.354245,3098,6761.35
1402549200,1.354245,1.354925,1.35194,1.352795,10034,7175.8
1402563600,1.352795,1.354525,1.35123,1.35436,14143,7780.6
1402578000,1.35436,1.3566,1.35329,1.354665,15187,8116.35
1402592400,1.354665,1.3572,1.354655,1.355145,9095,8036.5
1402606800,1.355145,1.35573,1.354775,1.355565,3613,7607.8
1402621200,1.355565,1.356475,1.355305,1.35585,2984,7589.6
1402635600,1.35585,1.3579,1.35547,1.357135,9682,7974.2
1402650000,1.357135,1.35757,1.35296,1.354295,13100,8477.65
1402664400,1.354295,1.35461,1.352125,1.35313,12175,8478
1402678800,1.35313,1.3544,1.353065,1.3543,5245,7997.35
1402866000,1.3543,1.35443,1.35309,1.354225,3284,7618.9
1402880400,1.354225,1.35442,1.35344,1.354375,1628,7512.75
1402894800,1.354375,1.355245,1.35131,1.35262,8880,7793.3
1402909200,1.35262,1.356455,1.352515,1.35545,10135,8089.55
1402923600,1.35545,1.357965,1.355065,1.357,12116,8202.8
1402938000,1.357,1.35739,1.356515,1.35737,2625,7727.6
1402952400,1.35737,1.35872,1.35717,1.357715,2841,7305.2
1402966800,1.357715,1.35783,1.35566,1.35593,2898,7274.95
1402981200,1.35593,1.357905,1.35531,1.35757,7330,7504.65
1402995600,1.35757,1.357845,1.35369,1.35419,11382,7918.85
1403010000,1.35419,1.35506,1.353635,1.35446,8386,7836.45
1403024400,1.35446,1.35491,1.35388,1.35464,2448,7251.7
1403038800,1.35464,1.355045,1.35453,1.354725,1611,6572.9
1403053200,1.354725,1.35492,1.35431,1.35436,1562,6196.25
1403067600,1.35436,1.35568,1.35417,1.355415,7164,6373.8
1403082000,1.355415,1.35712,1.35532,1.356935,7686,6608.9
1403096400,1.356935,1.358385,1.356455,1.357465,8547,6552.15
1403110800,1.357465,1.35994,1.35482,1.35956,24620,7128.15
1403125200,1.35956,1.35969,1.358435,1.358875,2684,6653.6
1403139600,1.358875,1.359425,1.35848,1.35941,1994,6491.05
1403154000,1.35941,1.36437,1.358795,1.363815,10430,6848.35
1403168400,1.363815,1.364315,1.361675,1.36221,8859,7209.9
1403182800,1.36221,1.36403,1.361125,1.362075,11225,7327.15
1403197200,1.362075,1.362195,1.36018,1.360895,4833,7062.05
1403211600,1.360895,1.36164,1.36044,1.361335,2083,6560.4
1403226000,1.361335,1.36253,1.361215,1.362525,1864,6522.35
1403240400,1.362525,1.3634,1.36056,1.36111,6104,6685.5
1403254800,1.36111,1.361185,1.35693,1.357365,9359,7008.55
1403269200,1.357365,1.358995,1.356435,1.358415,8943,7089.2
1403283600,1.358415,1.36005,1.358255,1.359965,3322,6686.2
1403470800,1.359965,1.359965,1.3587,1.35895,2552,6394.5
1403485200,1.35895,1.36101,1.35881,1.360825,2923,6418.25
1403499600,1.360825,1.361355,1.357945,1.35807,8027,6739.05
1403514000,1.35807,1.360285,1.35741,1.35983,7066,7014.25
1403528400,1.35983,1.35988,1.3581,1.35962,7589,7035.5
1403542800,1.35962,1.3605,1.359525,1.36045,2647,6783.55
1403557200,1.36045,1.36048,1.359915,1.36011,1581,6435.25
1403571600,1.36011,1.360115,1.359245,1.35958,1784,5293.45
1403586000,1.35958,1.36242,1.35929,1.362285,9789,5648.7
1403600400,1.362285,1.362775,1.36135,1.36175,8265,5962.25
1403614800,1.36175,1.362205,1.358345,1.35866,9842,5932.85
1403629200,1.35866,1.362035,1.358655,1.36054,6108,5795.3
1403643600,1.36054,1.360825,1.360185,1.36044,1598,5313.95
1403658000,1.36044,1.360865,1.360175,1.36076,1715,5158.05
1403672400,1.36076,1.36193,1.360495,1.36094,6227,5365.25
1403686800,1.36094,1.36511,1.360055,1.36422,11360,5840.05
1403701200,1.36422,1.364645,1.363125,1.36381,10215,6045.6
1403715600,1.36381,1.36393,1.36264,1.36287,3328,5744.05
1403730000,1.36287,1.36333,1.362725,1.363225,10164,5805.1
1403744400,1.363225,1.363645,1.362965,1.363235,1729,5725.45
1403758800,1.363235,1.364145,1.361285,1.36238,6562,5925.95
1403773200,1.36238,1.36238,1.35959,1.35976,9491,6254.35
1403787600,1.35976,1.3618,1.3576,1.361225,14143,6560.15
1403802000,1.361225,1.36151,1.360705,1.361125,3167,6365.2
1403816400,1.361125,1.3619,1.3609,1.361845,1926,6082.05
1403830800,1.361845,1.36289,1.361665,1.36261,2583,6078.85
1403845200,1.36261,1.363465,1.361395,1.362115,6584,6329
1403859600,1.362115,1.363055,1.36101,1.362375,8044,6642
1403874000,1.362375,1.364525,1.362315,1.36408,9002,6602.65
1403888400,1.36408,1.365075,1.36385,1.36481,3932,6386
1404075600,1.36481,1.36481,1.3641,1.364465,1764,5982.1
1404090000,1.364465,1.364735,1.36429,1.364535,1451,5749.25
1404104400,1.364535,1.365965,1.36404,1.365535,7433,6041
1404118800,1.365535,1.36628,1.36462,1.3659,8200,6365.25
1404133200,1.3659,1.36981,1.36547,1.369025,13377,6722.75
1404147600,1.369025,1.36953,1.368945,1.36923,3035,6306.5
1404162000,1.36923,1.369525,1.368865,1.369365,2288,5910.15
1404176400,1.369365,1.36939,1.36838,1.36856,2538,5870.65
1404190800,1.36856,1.369435,1.36786,1.369015,6028,5663.85
1404205200,1.369015,1.36973,1.36791,1.368405,7966,5975.7
1404219600,1.368405,1.370065,1.36755,1.36911,10874,6191.3
1404234000,1.36911,1.36929,1.36765,1.367835,3844,5908.95
1404248400,1.367835,1.368255,1.367785,1.367825,1574,5280.5
1404262800,1.367825,1.367995,1.366925,1.367205,1809,5212.6
1404277200,1.367205,1.368125,1.365535,1.3656,6695,5451.05
1404291600,1.3656,1.366985,1.364095,1.36478,9476,5795.7
1404306000,1.36478,1.36601,1.36435,1.36518,9004,5916.7
1404320400,1.36518,1.365965,1.365115,1.365925,2646,5646.8
1404334800,1.365925,1.365935,1.36521,1.36544,2452,5319.3
1404349200,1.36544,1.36553,1.364735,1.36496,2958,5270.6
1404363600,1.36496,1.36644,1.36454,1.365435,7497,5557.25
1404378000,1.365435,1.36572,1.36026,1.36026,16611,6315.25
1404392400,1.36026,1.36207,1.35963,1.360255,15353,6711.25
1404406800,1.360255,1.361205,1.360235,1.361,2229,6412.7
1404421200,1.361,1.36122,1.360405,1.360575,1714,5829.55
1404435600,1.360575,1.36112,1.36016,1.360885,2248,5790.2
1404450000,1.360885,1.361055,1.358605,1.3587,5479,5949.75
1404464400,1.3587,1.3595,1.35857,1.35862,4007,6023.2
1404478800,1.35862,1.360205,1.358565,1.359355,4521,5947.85
1404493200,1.359355,1.359745,1.359085,1.35943,1626,5630.85
1404680400,1.35943,1.35976,1.358165,1.35826,2345,5204.4
1404694800,1.35826,1.35875,1.358095,1.35834,1616,5093
1404709200,1.35834,1.3602,1.357595,1.35987,5865,5307.55
1404723600,1.35987,1.360065,1.35863,1.359285,5858,5510
1404738000,1.359285,1.360905,1.359195,1.360545,6034,5476.95
1404752400,1.360545,1.36092,1.360315,1.36049,2643,5135.3
1404766800,1.36049,1.360965,1.360345,1.36066,1823,4776.25
1404781200,1.36066,1.360885,1.360265,1.360375,1878,4737.85
1404795600,1.360375,1.360545,1.358825,1.360085,6266,4928.55
1404810000,1.360085,1.36014,1.35895,1.359785,5089,5035.1
1404824400,1.359785,1.36174,1.35948,1.360685,7662,5043.35
1404838800,1.360685,1.361335,1.360685,1.361215,2301,4327.85
